Magnitude 1;Phase 1 (radians);Magnitude 2;Phase 2 (radians);Magnitude 3;Phase 3 (radians);Magnitude 4;Phase 4 (radians);Magnitude 5;Phase 5 (radians);Magnitude 6;Phase 6 (radians);Magnitude 7;Phase 7 (radians);Magnitude 8;Phase 8 (radians);Magnitude 9;Phase 9 (radians);Magnitude 10;Phase 10 (radians)
0.9196380606418653;-1.0935441810651934
0.919448904717998;-1.094190380306711
0.9574027946515381;-1.5601840053489975
0.9574948867933545;-1.560131559507286
1.003324577221461;-2.015099305421621
1.0034584134060665;-2.014955064734752
1.0471860502325898;-2.4675086524567558
1.049169445179926;-2.467106119403304
1.0791384042287175;-2.929242908884006
1.0793027600270466;-2.9285299212118203
